id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,tick
0,97.73605193,-54.82437433,-49.33631957,35.65139776,27.95425836,55.37244554,-79.92419342,28.13441547,-11.18778894,21.00464808,-28.93241238,66.11155445,0.309771105,16.47574773,76.61071555,-16.80400763,-24.72136209,14.77683149,1.247698954,18.07599663,6.522153066,-23.16791197,11.07466067,-12.58530645,0.727013527,40.5534435,0.753554686,11.53184049,2.448778241,-29.27734617,-9.651837986,1.19137619,-0.90464616,19.40245004,-7.005036117,3.053828215,0.160955134,-2.557195829,1
1,-72.54000668,94.38988735,-85.67339599,-87.35495416,106.2744997,23.90532473,5.148112206,12.57624705,-4.573834058,34.20600532,47.46141454,-12.1807724,20.01103897,5.250154198,0.118462338,-7.755299934,-2.463467266,-2.183693383,-2.871515918,-2.100626074,9.595439198,2.764527186,1.07131852,10.55307839,-14.91331861,-1.884613873,2.552270598,-11.73307241,0.656122913,-7.605307448,-11.68680022,-0.101640526,1.594561391,0.551086146,3.4155286,3.786981272,-5.156845871,-0.231741701,1
2,-72.53484566,94.37501482,-85.60561199,-87.38795714,106.2390321,23.88617531,5.137035694,12.60470933,-4.562815926,34.18546196,47.34535449,-12.17687311,20.08429364,5.163771324,0.053595481,-7.861452544,-2.490319373,-2.098230897,-2.894281493,-2.124114224,9.588922923,2.969746574,1.07960306,10.4214784,-14.90483307,-2.066213485,2.380785279,-11.59003576,0.5588404,-7.511520668,-11.448685,-0.06257966,1.588200394,0.497056835,3.511541034,3.74070245,-5.29431346,-0.08260396,1
3,-120.3419174,42.22744388,-27.78490032,81.98905327,-22.23001755,68.10023412,-78.03176272,-35.51753201,18.36732517,-10.82524765,34.64908037,17.4364928,-17.66350359,-16.10533164,-31.36904128,3.177922487,13.66521072,-0.495663866,9.323902888,3.379384679,-17.53033233,-26.64552679,-1.855730711,10.1637361,6.98651802,-3.67831653,3.369225919,-2.126231316,3.692565882,4.484242223,1.800459647,-8.558956638,6.119579795,-0.657160041,-3.242141029,1.053930128,4.77113106,-0.047636402,1
4,-120.3367564,42.21257135,-27.71711631,81.95605029,-22.26548515,68.08108471,-78.04283923,-35.48906973,18.3783433,-10.845791,34.53302032,17.4403921,-17.59024892,-16.19171451,-31.43390813,3.071769877,13.63835861,-0.41020138,9.301137313,3.355896529,-17.53684861,-26.4403074,-1.84744617,10.03213612,6.995003565,-3.859916143,3.1977406,-1.983194662,3.595283369,4.578029002,2.038574867,-8.519895772,6.113218798,-0.711189351,-3.146128595,1.007651305,4.633663471,0.101501339,1
5,15.14448789,-82.51560571,72.16549169,37.88703253,115.8103725,19.1206937,-1.423175018,-74.77809715,-25.99515225,-57.83416274,-13.1023868,-23.1609783,0.896843439,72.39939812,-10.3960591,11.31966503,-15.39229099,-26.64694695,-6.188779832,-24.17726311,27.82677227,-14.23933026,-26.41504939,-17.26642105,-30.72165101,-7.909739621,34.17192808,0.506386834,-2.46998873,3.855810381,0.415561124,-5.245114185,0.67040182,2.849956243,-15.24544062,-5.019866198,7.902931152,-1.209625289,1
6,-8.021140454,-93.58798097,-37.10032536,26.7966113,23.45488633,-47.56857476,25.07991186,22.11661724,-15.33031392,-8.248367336,-11.87673223,-49.31682769,26.21189331,11.55022113,8.236048363,-9.778267441,-43.97564284,-50.84605081,10.82571103,21.83879973,-37.03189067,-30.71792242,6.934756563,42.9165597,28.6521813,-12.21568439,10.34860022,-0.48929664,31.46834327,-22.14024474,11.49364035,9.28727201,5.397640337,-13.42192172,4.312656052,-8.906607214,-4.779131007,-1.146322522,1
7,-36.11613357,-83.36191536,-56.07005349,44.3444174,-50.786481,15.98921615,61.83506094,70.58082094,-60.85430821,-39.37621365,40.71336097,2.117399042,-21.88475423,16.41166469,14.1633731,-9.828384918,37.30759312,8.275604779,-9.381042829,1.02909669,16.72952162,5.485630993,-1.139540978,9.882528971,-9.509860598,-3.457585084,-7.211554604,-4.136298061,-2.379561348,1.808311425,-1.598058488,-10.42643728,-2.335299365,-10.05086124,1.485382272,7.595371646,4.55410131,-28.6001416,-1
8,-40.37353128,-89.27830013,-58.24178033,41.05428281,-50.37199258,13.75121867,58.72498668,47.34615464,-52.53056335,-57.43096138,28.60780911,-7.171003396,-23.65631571,13.75477093,16.08568101,-7.223442709,30.07271423,12.2825114,-10.69671566,7.644263405,6.228626743,-3.149574575,-2.634966881,13.4314532,-7.9038405,6.757381172,4.292295214,-6.00636083,-5.833936525,4.710517824,-22.987512,-4.362175016,-0.583963258,5.238854047,6.947785916,-8.439761838,-4.060618411,28.60896334,-1
9,120.8735176,119.9003001,-37.38923682,115.2060641,61.89912267,-68.25623512,43.10175904,-20.91986063,-1.326427501,34.52966802,7.174897336,36.44375227,-71.83820005,4.48684315,3.712466497,-2.248213506,26.95152452,-24.58734342,-29.20711481,21.35821917,-23.25092914,34.76876194,1.724915051,-23.97530792,19.78622524,-7.193232825,29.96709971,-1.608815432,-11.26247942,-10.82656596,1.068466225,-1.413288031,5.016156637,-4.425048521,9.260727917,-6.636990196,-0.061560652,-0.448860103,1
10,105.8868462,62.46434985,-64.96478647,-23.87854943,-8.770643442,-31.55571336,57.50573105,-55.40545,-24.01814661,-0.451449378,-21.44231234,-4.876744835,5.336270461,5.302119452,-50.10048422,-3.72406392,13.16677015,-17.5166803,40.27793159,-17.69214093,5.006280377,-8.029252732,-6.323910104,16.73032767,18.51103949,24.95190946,-33.51691615,27.54682788,-12.72314967,-16.58741088,-22.098549,-7.561560044,-6.85571806,-6.434809561,-14.87268348,-2.159686038,20.79131862,0.981372525,1
11,-3.162810606,55.54001539,-50.57167766,23.69669492,-33.06762107,-1.031026314,-7.244377599,-10.17952578,60.11214311,-50.09215754,35.77211386,-74.33991867,-39.94841548,-55.22710755,46.48722169,47.00550616,-6.794382985,-32.56038142,-0.484825416,-26.17928033,23.8434612,11.33135194,13.75826537,1.292145869,-15.19983004,15.30841483,4.938754427,33.4662336,2.397408192,0.728990877,7.52510152,20.62862829,-14.4607968,6.645541552,-2.712278072,-3.945356909,-7.43437194,-2.010582315,1
12,56.9501224,-13.86127371,13.03020332,-40.2049532,-2.296378222,-33.4438411,50.53651392,-47.53297329,15.18739248,8.967898562,30.24349383,76.93340347,18.07829415,25.37177755,9.856269602,32.13126148,22.58383878,-19.51080212,10.47889094,36.88161986,3.953917739,-29.37290459,40.73713746,11.30721196,-8.637435569,-18.07244878,-13.85673134,9.298056298,2.55345607,37.79924361,-3.646873387,16.87720652,11.68351237,16.905495,-8.712109222,-9.522994333,-7.68938733,-3.137631026,1
13,31.01136182,-9.552013687,-12.68140842,-0.805859223,-36.17603315,-32.54039869,63.75577806,-37.96073331,32.76411826,11.04661113,13.61742937,36.78613055,-2.46409288,-16.53623387,-9.241492859,21.01174252,-21.41533864,5.973359593,-57.28756397,-4.141348792,1.74872118,-2.689862126,13.99115448,2.944284804,-23.83431442,18.79898654,-9.803373931,-23.06341574,34.24404746,-9.13302236,23.04705364,-17.2076728,-8.772565213,-10.58587671,-19.57323669,22.24390341,5.015818104,6.849737412,1
14,14.4239619,-35.64438786,-13.65961859,-80.8696231,-57.09612144,12.0386645,39.80579561,-18.85899722,13.65771585,-13.67263263,8.207413013,17.635596,8.490099834,-46.09147273,-28.37932989,34.73640301,-24.47365424,4.505018905,-13.69486624,-8.159383178,29.06352754,-21.58024379,-24.32392433,-41.85873318,40.34737022,1.66377579,23.64539221,-13.28324234,23.72312934,-3.602119581,-22.48936698,-2.348987716,5.41526185,14.19385474,19.90408846,-8.932929376,2.92644931,-5.487432385,1
15,-120.332454,-96.76090202,-3.135610321,-48.35166227,51.78567394,2.857292389,2.95375541,20.2045245,-1.864025067,32.52125616,-32.29918096,33.36671681,-58.51324267,16.57675041,-14.12498266,45.88573341,-15.39270168,-10.72814281,-0.485864884,-21.79510934,-21.06773863,24.14760467,-27.87324852,28.00157746,18.31845107,45.14655402,-6.601561061,-11.14320092,-15.34553606,25.66174727,15.06030304,16.21747682,2.345858123,4.698361869,6.698410532,2.322541502,2.275551385,-0.898039052,1
16,-41.29492599,-57.31534865,15.12756801,51.05514634,9.353165227,-41.45380631,-17.91179574,-50.19274818,60.94095292,26.97834641,-47.40663216,-34.66315245,-28.12770611,31.93206247,6.888856163,7.832709997,29.50971694,-2.365248907,25.43422783,15.03559275,12.28773473,-3.813575439,-12.59615931,-8.460399319,9.09135187,-13.8439331,-27.92300991,-24.95847147,6.780284973,-4.610811247,-24.78469711,-2.247062222,-28.82962195,2.713704194,5.170908179,18.01160478,-21.85148095,-1.676172784,1
17,-59.62715193,-10.37038638,63.12382335,115.4799863,7.568092857,-60.73842095,22.86434493,19.84366694,-12.09808261,106.3460178,39.17057416,-18.90661526,32.04233183,-5.671162721,14.59083421,25.05993953,-27.7373863,66.69312444,32.54269192,-7.429759642,33.85346272,13.07258528,2.019201338,17.03685638,12.65996979,-3.635557523,19.82459695,11.64101824,7.425150988,10.88781642,-2.793256798,-3.770799834,-4.556670305,0.40328292,-7.898962101,-4.251043237,8.259839991,1.623922856,1
