,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,tick
0,-6.297908920160695,-15.213567578810144,-25.33690202400611,-25.685865418117825,-51.374003488995214,-33.81967787981891,-51.802949103655976,0.14132186970628802,1.8113644641743187,3.0444936864202647,0.8808699597154698,12.193201008191556,45.36858853182105,71.90554505356018,15.217213511153473,58.640233333698184,86.53406933189784,17.82126975300882,67.56290134565333,93.82305405930886,17.713867144518847,52.330371907321826,97.418692822786,17.421982070001768,58.38327847184674,95.45975787465096,19.038617489257348,68.1416216125032,100.5660436152187,16.14675091955107,45.56290358074759,89.00982740733754,17.207816333367823,51.77298438600176,91.83118960529531,19.720934204990815,60.126796543846396,97.27992643042042,17.30490072882634,58.626765518974615,101.97523247046996,15.988339983875969,58.10084007447046,92.39225252152639,18.707608704951838,66.34246158468828,98.06743961548857,16.331147417652,48.23942046067233,87.13062204556569,17.708726786101412,53.940576282043295,90.79185560409016,20.23287392673155,61.1696730035841,96.50906288551259,23.79181347410129,66.56355873760235,110.43170162877885,18.67005856090983,54.2724854590474,83.63235676833854,21.958818357385972,62.00338336413597,90.03946698926903,16.037578537320936,61.52191505403368,96.8585762754461,16.620992458829384,61.22509082411008,91.76458297567379,20.132982634474487,67.3156408285169,96.71822101034633,25.322301355434906,81.50222562160671,115.56564016400637,16.76252050032662,58.81336751410605,83.2664229318415,19.471395791414665,64.98758441802269,89.95519803166488,25.847046506087544,90.30914824520708,115.9720135919652,16.434485654993253,56.90530941976765,79.60634944365763,20.296247471186447,64.09119591799382,86.65633431814096,1
1,-6.105975404643783,-14.831186688381258,-22.719141166687557,-22.360438646227923,-45.939920977150855,-30.201892461163883,-44.96699829861122,0.27129432770122064,2.8831777070392595,2.4833627729406107,0.905601008000646,23.500630119722747,61.98761814744802,103.37081915563957,23.470886246118795,65.6532701064862,96.71305737757906,27.327393182801753,72.90280551029717,100.75169429439121,22.682932503379547,57.01088371215694,96.72197805652489,24.640498823628143,65.10183493338347,94.51408924079769,28.73258108928369,74.05737186803199,98.62847250998558,23.8111415008331,54.746933257882986,95.69626206419566,24.17727244197677,61.787684552157586,94.08525818453519,27.581476310742826,71.50312888731929,98.90014629173903,20.373077406383512,54.55529655692385,101.30262000502638,21.625796967401797,57.063062788475285,97.22829985507475,25.816192277755132,63.79561859652881,100.49940374850728,13.536719621832408,27.57158978345642,69.91363334294634,23.011682491390474,43.87325631509399,94.72209643001959,29.778264821007145,55.63433573426839,103.9832362533036,12.77825285569195,24.922053088912016,55.06017955437413,22.554478049918007,44.64792744167444,87.85480607263996,29.22255103227218,57.12694578807515,100.94145219760969,15.012723045991455,19.900037697914048,65.89538200552903,25.256920753830364,36.962582847863985,93.55135682982245,32.59111093238358,50.60379035836274,104.47637399713862,14.989705716399383,52.423507579652174,81.33234486476998,18.69773249383957,70.58111814473774,97.06414866115279,21.704406373040275,80.18150369686842,102.74148735807496,11.810784547289757,16.301292741338884,53.127173899414444,23.064025182859687,30.847483354066007,84.66485573086979,31.5343785451568,41.66473972542034,98.56993841180976,1
2,-6.105975404643783,-14.831186688381258,-22.719141166687557,-22.360438646227923,-45.939920977150855,-30.201892461163883,-44.96699829861122,0.27129432770122064,2.8831777070392595,2.4833627729406107,0.905601008000646,23.500630119722747,61.98761814744802,103.37081915563957,23.470886246118795,65.6532701064862,96.71305737757906,27.327393182801753,72.90280551029717,100.75169429439121,22.682932503379547,57.01088371215694,96.72197805652489,24.640498823628143,65.10183493338347,94.51408924079769,28.73258108928369,74.05737186803199,98.62847250998558,23.8111415008331,54.746933257882986,95.69626206419566,24.17727244197677,61.787684552157586,94.08525818453519,27.581476310742826,71.50312888731929,98.90014629173903,20.373077406383512,54.55529655692385,101.30262000502638,21.625796967401797,57.063062788475285,97.22829985507475,25.816192277755132,63.79561859652881,100.49940374850728,13.536719621832408,27.57158978345642,69.91363334294634,23.011682491390474,43.87325631509399,94.72209643001959,29.778264821007145,55.63433573426839,103.9832362533036,12.77825285569195,24.922053088912016,55.06017955437413,22.554478049918007,44.64792744167444,87.85480607263996,29.22255103227218,57.12694578807515,100.94145219760969,15.012723045991455,19.900037697914048,65.89538200552903,25.256920753830364,36.962582847863985,93.55135682982245,32.59111093238358,50.60379035836274,104.47637399713862,14.989705716399383,52.423507579652174,81.33234486476998,18.69773249383957,70.58111814473774,97.06414866115279,21.704406373040275,80.18150369686842,102.74148735807496,11.810784547289757,16.301292741338884,53.127173899414444,23.064025182859687,30.847483354066007,84.66485573086979,31.5343785451568,41.66473972542034,98.56993841180976,1
3,-6.020815104551889,-14.459037039993266,-24.406626063011597,-24.89588567310317,-49.82515488765945,-35.322919174113025,-49.973193264499486,0.30682560813415094,2.952840418272124,2.3829641191600173,0.9060750505109921,19.49202268431002,49.87294265910523,86.39782608695653,22.51994465750143,64.2594741085065,95.11125360535343,25.6438431997296,74.4000341011843,99.55735774932111,13.145046999276934,40.35573579804458,62.08831462793549,20.33043621160817,63.48921017569435,89.84149362490223,24.3646863058205,75.03209279478814,99.42318462054466,13.74651199346097,29.954641768053065,59.92673142821214,23.31293473074944,54.8051356827387,88.88840815157602,29.90245664343958,70.70040537058142,100.4755880780807,18.916329479768788,47.076570746418696,85.23166624780096,25.019393427846612,63.01446246274876,97.71143216577372,29.922300086787928,73.83401562349206,103.13478793748887,19.081401326595866,53.76506212932429,97.47636452547239,25.43811305126205,63.86351790656869,104.38915648950929,31.27072313112518,71.44313874271323,108.17305343486903,15.03152859453563,20.64351184281469,68.70209271124597,23.729231207397845,37.812634484204175,91.68633724393707,30.62638750075451,53.183953415800715,101.49342549943444,12.283701935159588,15.637691631063081,53.587672782106054,23.503511488544806,29.171929758761603,86.07756349804946,31.998870320792193,39.964349300628555,100.86771242134307,21.380938648075933,28.607807856757738,73.46607651122842,30.887035288554962,42.171664404234086,94.56931056317892,36.718055605724004,52.55152913503731,103.11144168289651,18.299769287675698,51.4525033541058,78.34358582122303,21.70843356262359,65.62094799014653,91.4207346893964,25.250667567228813,73.87702330399534,98.21485854874103,1
4,-6.020815104551889,-14.459037039993266,-24.406626063011597,-24.89588567310317,-49.82515488765945,-35.322919174113025,-49.973193264499486,0.30682560813415094,2.952840418272124,2.3829641191600173,0.9060750505109921,19.49202268431002,49.87294265910523,86.39782608695653,22.51994465750143,64.2594741085065,95.11125360535343,25.6438431997296,74.4000341011843,99.55735774932111,13.145046999276934,40.35573579804458,62.08831462793549,20.33043621160817,63.48921017569435,89.84149362490223,24.3646863058205,75.03209279478814,99.42318462054466,13.74651199346097,29.954641768053065,59.92673142821214,23.31293473074944,54.8051356827387,88.88840815157602,29.90245664343958,70.70040537058142,100.4755880780807,18.916329479768788,47.076570746418696,85.23166624780096,25.019393427846612,63.01446246274876,97.71143216577372,29.922300086787928,73.83401562349206,103.13478793748887,19.081401326595866,53.76506212932429,97.47636452547239,25.43811305126205,63.86351790656869,104.38915648950929,31.27072313112518,71.44313874271323,108.17305343486903,15.03152859453563,20.64351184281469,68.70209271124597,23.729231207397845,37.812634484204175,91.68633724393707,30.62638750075451,53.183953415800715,101.49342549943444,12.283701935159588,15.637691631063081,53.587672782106054,23.503511488544806,29.171929758761603,86.07756349804946,31.998870320792193,39.964349300628555,100.86771242134307,21.380938648075933,28.607807856757738,73.46607651122842,30.887035288554962,42.171664404234086,94.56931056317892,36.718055605724004,52.55152913503731,103.11144168289651,18.299769287675698,51.4525033541058,78.34358582122303,21.70843356262359,65.62094799014653,91.4207346893964,25.250667567228813,73.87702330399534,98.21485854874103,1
5,-6.154268832696396,-14.416262627034643,-23.08004629213007,-25.01715251026714,-50.005588343166536,-32.60643679448106,-49.148566752745936,0.2157634383231878,1.7183285024289428,2.5989605913233262,0.9233509396668437,13.908122243226213,31.76194076874606,65.25693761814745,19.041058235887533,36.74567012563519,71.07541603401866,25.97207516387335,43.67444204033548,78.5537652682953,13.132937219026061,34.06007104907416,59.67265868150523,21.257153041507856,55.84233226688991,79.53132726052773,28.17251712342883,70.44549781236204,88.57647018147757,16.061938445094157,33.12116696532428,57.852255650916405,25.108923747820892,55.49613517313073,82.36324261195155,31.100197764724772,69.21692948220897,92.79616884149196,14.816756722794672,30.194068861522997,68.00112465443578,21.506054880384198,46.55818374348505,91.08262099704959,26.859837169921974,58.265469109873266,98.89600228105034,35.97066568028789,86.70001128484195,121.79864707283738,23.058225013628945,59.582426936671816,79.5310492401355,27.214203360631107,66.87996337579402,86.5026734043796,27.023303198625758,91.39876869835618,121.49976803380437,20.39048701764105,66.84661716431367,87.30889053457012,23.39825152799033,73.73132772036361,94.30168756900372,15.119188238250818,37.93395953757226,75.33591982910279,20.930472121441532,56.66784750849385,91.55970222573822,25.76811090421842,68.14740782682492,97.50380435936928,26.080348074680575,68.07464296013943,92.59273005404185,24.689289098614605,65.06067753600624,85.4638994516051,27.609954761410933,71.13876343193301,91.37741936100954,15.083482752999887,45.0623989066242,58.87373515729816,21.06622869419958,67.21160005626126,77.84857984050515,25.785869356880866,76.95648669325125,84.93982376274268,1
6,-6.192248690850471,-14.813397139216635,-23.494575482825883,-23.03582972912202,-46.51310079514398,-30.469702885457266,-46.832173890307914,0.20628826295988364,2.4301516815594373,2.679669326091137,0.9099286409893871,13.448185255198487,20.695299306868304,55.02852551984877,22.70336685575465,37.688786788793145,83.49093057028377,29.78125143732215,52.226562077940066,96.63443527560254,20.196812222955767,41.590883083404066,85.06813794837939,24.160090595388844,58.554218101547114,96.85111845876396,28.015698867499353,70.69393273404553,102.41099834107015,26.407840548272503,54.47668898739351,113.56174038794052,23.244192790740392,55.70693271324519,98.19104630431407,25.585861552507875,64.64097009457116,101.7272442770729,18.36184971098266,37.63378361397336,84.19702186479014,23.199609199257488,53.868450979836055,96.03335115982338,27.728469195723193,65.64596950914166,101.23313969223646,27.88337742780836,63.926748837034346,84.0176294308678,27.665507910224356,69.95116779207014,81.78275764308482,30.50497170149032,76.28383072357853,86.92950957336417,25.457236718367962,54.78703622434266,99.28699233884619,24.132738267426827,61.847083263752836,92.87290783628144,26.872501905338076,70.51082334976964,97.19894292450854,20.994521236491583,33.39455265141996,95.98842674038703,25.066420088938372,40.85185879687445,95.06144745860811,29.31620437859522,48.353572564812225,99.24064948877724,27.53353478865999,48.60268579238399,91.17021930209522,27.600566798810668,57.29990830480915,86.46908839217963,31.107432307397108,68.32225710826138,91.55261901843815,24.971418003084523,32.88506388474415,102.77185184256392,27.37170397083684,38.51318597492007,99.10631535634145,31.605721437895735,45.94985148337124,103.13981620120695,1
7,-6.158563054349686,-15.08842498320188,-23.119888308225256,-23.474059031965393,-46.77963000069462,-31.03472308383818,-48.80690522035257,0.26095119258664395,1.6025968262563035,2.4036148977277665,0.9323022954204384,14.053900441083806,22.282829237555134,60.154996849401385,22.546194955397098,40.63739762530604,89.76578350217812,28.150733663866717,55.478084211231206,101.30635590817877,18.5656700933698,41.18997139174447,81.36670753560313,23.637545864890914,57.84244233658226,95.44732067824597,27.650334735735267,69.37834836402837,100.99234731244351,26.964261686943946,54.934729164701814,107.7227325599673,24.236483173591356,56.264805383432005,93.21573490763419,27.804613581022686,65.06011669875605,98.1898102674392,16.448108821311887,47.88193641618497,73.38228198039708,20.68620425394686,67.28336866820447,90.87932306008427,23.471814386757266,77.44426811004708,97.15604815013393,22.95707371509536,48.69641894348802,100.21921432422604,24.53162865071207,56.13831226789434,100.20266383775024,27.102582011339752,64.3253285068786,103.49994786228926,19.6427344425915,53.35235038180382,84.42083056436748,22.181702009983223,65.39721421070544,92.65093454095577,25.54773161983629,73.61897445559606,98.19488237034629,21.168189243528523,48.39644383010807,84.0950867052023,24.38019168934327,59.8346618852769,95.6201533572216,27.304584013086437,68.7064801249964,101.95065404642978,13.355102629368174,27.36832470251903,62.66134816245157,21.35331882269612,47.141051684556636,88.7055550592763,26.85085469046852,60.305072491659345,98.63548332483678,21.41447970609256,40.27884844457262,101.23058693716851,23.429026875335573,44.267281365971364,96.55163894225768,27.275980217205884,49.85111011272116,101.46444813572353,-1
8,-6.163640977755581,-14.969595500659823,-23.949050989330786,-22.989124978182836,-46.459617543805514,-30.570685142959853,-49.39634931061601,0.25709198016265333,1.928905461736306,2.4706901404671426,0.9212154341199136,15.304404536862004,24.54947069943289,61.546937618147446,23.50098303608674,42.0174319906298,89.16877589488135,29.298875037111916,56.579244962528655,100.75482360399313,19.016599075733282,41.16655034738596,80.23085290326637,24.108657458406768,57.95227803891222,95.83357864794291,28.073681423887304,69.83625226764984,102.18381013957124,26.455003300952562,49.71684114558773,100.1935489955673,25.439992970908143,55.30289371621844,94.1676498885082,29.113189423480126,64.86255874937817,99.10223832098666,15.270557929127921,42.38624654435788,67.15319803970847,20.84527413703287,64.03458597618578,89.79673625750192,24.25281899764166,75.49213008230481,97.73171515469743,23.267996188231162,49.89888781613231,103.40471204844958,24.138193185002283,54.94100581749575,101.71893236918747,26.35562315844651,61.95019156631829,104.656701996146,23.114522337717702,58.18885809938184,101.30235853196744,22.603888117551275,62.437820402502346,97.17532162154299,26.008145445796274,70.19713842101635,101.17710342825735,22.30213621512943,48.838206835888414,85.1494282483036,25.341050280413473,60.32906114510115,95.5114072189641,28.547353179130955,69.58706368312032,101.88755099750307,12.575846676614045,27.19223728261006,58.64752423106341,20.87904219876603,46.51929185957901,86.64578040037303,26.774674256160168,59.54658076049444,98.33675707683244,19.44103670081376,41.861980113600744,98.65642671749025,22.3265419878836,46.53850177359754,101.83444595156054,26.64822581750648,51.93316900754509,106.32428580017567,-1
9,-6.346535945366737,-15.00528173850357,-25.454052170863118,-25.09499647894262,-50.979161702565136,-33.0384436846933,-50.5446133128061,0.133963404663367,1.5111496901196957,2.8370773759634726,0.9233032034708767,31.00496534341525,103.45869565217392,98.63090737240076,20.779982868394555,79.01590390711448,68.94085130894366,24.43200650178436,85.37004280267968,76.65938028468568,28.66751696406132,73.47723674290023,114.68312390047751,19.43521915352423,62.58544686981103,81.41493890031623,22.410977869170406,69.28470902568012,88.24250914321244,34.83258984669515,70.10936793164112,111.11517341040462,23.58821416357963,62.52950342755646,81.60824747086832,26.970090218348435,71.75846711251057,88.19514650203605,22.626671696689616,50.549429406771665,100.8743437391933,22.75011185502102,56.878530736165175,94.92969698007984,25.372588650604882,64.81326869995884,98.09082336449018,36.9740762102993,74.3130477850363,125.62835253846251,22.21674003888729,55.50642041480081,77.85944156390724,25.828624082763298,62.38984351483235,86.4024646051402,31.566022594761325,74.46876606522639,94.71696362519279,27.237086102013883,72.50996415035286,80.01367762810794,30.650334913769914,79.43101378404293,85.95077782391941,16.461888144864663,18.895438397937692,79.80524379892483,23.62546341384661,30.420541896907487,91.87829225693974,29.78147797890207,40.55441415576878,97.9628287753596,20.088918285205573,35.97670934008752,73.94103670081377,24.07276207429004,47.41810598297703,86.59926921472339,26.73813513667927,55.938971162578255,93.12756499301281,28.699578699233886,73.30374405978459,130.6035948490966,20.655237030712282,57.82222904780238,90.175385123217,24.02338325443231,64.13338467116459,96.87466180665731,1
