id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,tick
0,126.3520467,-50.31526028,-71.88646108,-25.4283859,26.07640325,-52.65110285,-45.63887094,96.63569006,-78.72315989,-2.229946078,15.02397803,-13.09018804,68.48399214,0.243907021,60.00133247,10.64324796,71.72398078,-54.71426756,22.51891676,-13.15524512,-56.11499842,15.34898659,3.229796344,-3.18980138,-32.48672809,-11.31618428,-40.39712482,-13.6403788,29.02172758,-36.09919771,-30.72768012,10.74875736,-9.528311692,-0.856216171,-27.25023619,2.684541155,5.568737064,0.986315587,1
1,-110.3379503,110.9853636,-107.5787842,147.6567638,72.1251058,-28.21855633,81.13051858,-9.171549621,-42.38139648,-38.91565846,12.83438455,5.958386451,34.69074283,-2.529708602,33.52040191,-6.468138689,-34.21281179,-10.77156923,-8.662900557,-10.07457037,6.864764779,4.392893206,-9.423790702,-3.33601826,15.87867138,5.629478062,-14.95221667,-6.21489808,-7.642506865,-6.111505329,7.961160602,-10.35588286,-10.44183744,-0.961966164,8.80160205,-1.271360883,-4.996710631,-1.081421356,1
2,-110.3320285,110.9731617,-107.5245697,147.6722614,72.08434041,-28.18457991,81.12464986,-9.11318259,-42.36375765,-38.86868928,12.79237261,5.985782818,34.66561835,-2.552649965,33.4789982,-6.552442796,-34.18221746,-10.77777251,-8.616610671,-10.15279183,6.897630973,4.3908558,-9.304980399,-3.406116249,15.9076042,5.686399758,-14.85231164,-6.0592521,-7.678906631,-6.045209316,7.912806398,-10.41518958,-10.25640887,-0.908975824,8.931617936,-1.271270679,-5.014824812,-1.156233353,1
3,-164.6783329,42.17088163,-28.14951717,-130.7080935,18.26114143,-95.13519072,-53.74259582,40.03591372,-15.49728951,-42.19046769,48.146606,-41.08010212,-37.97068572,-13.40674855,-4.31901986,20.46257915,-20.39427125,31.28648154,-47.77147538,18.48188302,-11.60711577,-10.06662607,3.752645292,-7.509626296,6.428265978,5.150594782,8.387640462,3.567028325,6.895997924,-4.192571475,1.867036614,-2.76266822,-7.283430636,-3.201959739,-4.393941504,8.233451928,-2.558240129,0.493173941,1
4,-164.6724111,42.15867981,-28.09530264,-130.6925959,18.22037603,-95.10121429,-53.74846454,40.09428075,-15.47965067,-42.14349851,48.10459406,-41.05270575,-37.99581019,-13.42968991,-4.360423569,20.37827504,-20.36367692,31.28027826,-47.72518549,18.40366156,-11.57424957,-10.06866347,3.871455594,-7.579724285,6.457198801,5.207516478,8.487545488,3.722674305,6.859598157,-4.126275462,1.81868241,-2.821974942,-7.098002067,-3.148969399,-4.263925618,8.233542132,-2.57635431,0.418361944,1
5,25.06470822,-138.7670055,146.7512801,-3.111903681,130.9345578,-29.71878855,17.79360703,-113.9672179,-73.49924517,31.10280684,123.5994683,20.21805078,10.60585642,45.82179337,-13.01144628,13.35930992,36.0673974,38.15294811,5.848548412,40.86734303,23.43016104,39.9128107,-29.07608922,-37.8549732,7.109895919,-1.264397547,-17.09829892,-29.43322046,11.01202919,7.011622983,2.30561155,7.379695269,6.7481265,13.03671553,14.34292175,-0.627168265,3.696680562,2.595301781,1
6,10.61112944,-116.7347494,-70.70833806,0.228540529,42.30087368,70.58321099,20.33127725,0.104484766,67.22724664,-23.744202,-6.11248811,3.531808986,-50.66639514,-20.38242182,105.8453546,-42.86899135,66.11824202,43.9309272,2.918862814,51.92294084,-6.172477881,-17.62510012,-25.91002662,28.54082119,12.29641834,-51.77837351,35.60254807,-3.644073879,-6.921708891,-7.771789553,30.00207809,-13.67808376,-28.51367891,17.31417609,-11.17714662,-8.797085046,-5.605458913,-0.457411082,1
7,-20.77954721,-134.4205999,-144.5752393,-72.53111775,-57.2795064,99.47604608,90.93630307,-31.10649578,-34.35808235,-12.73431718,-12.79564637,-14.01090685,-7.795877743,27.69052225,-16.50203343,38.91487338,-27.05544002,-32.99443146,-13.16749991,-9.012152019,-6.578685258,-4.261462422,-0.45525721,-7.347544724,-7.902452643,1.430671889,6.692210563,-8.280856172,-0.397261475,3.81932485,10.04302318,7.508084142,-1.263585058,-4.820771537,6.299208576,11.03200902,10.39505473,43.72429119,-1
8,-24.63782929,-143.7273403,-145.7210488,-87.04665074,-49.54386539,90.48007791,80.84062385,-51.74865575,-33.55396194,4.582264445,-5.306955726,-14.74201451,-20.03029347,39.12029619,-16.10333072,43.33107486,-37.41081045,-23.90866064,-15.15698176,0.977179903,-0.288910496,-9.720952848,3.959786978,-0.927741827,-19.25856575,9.184302393,-10.5766638,-21.40754586,-10.15649603,-0.742893939,-1.671914213,10.22501087,8.665032264,7.729625968,-10.71791717,-3.819564527,-9.161926542,-40.75602046,-1
9,147.3452548,130.3223412,-38.24846406,-116.8080316,160.5629788,13.47446197,-39.92151176,-99.3276328,36.84585276,11.9033394,-44.68362266,-2.734162032,-4.230057002,-47.22499563,46.82681175,84.07222075,-47.17804672,19.02825477,68.64049509,-7.961712693,25.44112027,5.488231523,36.37876406,3.621476947,-22.00907836,-19.48764839,-8.182838532,8.190477378,-14.77572376,-0.504089536,-12.9188472,-23.25113137,11.28798637,-2.069381191,0.232333333,3.03761715,7.751292966,1.96540769,1
10,116.703089,88.55138461,-65.91009761,56.01652214,24.63744319,-0.928978608,-19.20806837,-60.80780814,27.11030441,64.63632374,-42.89221141,-31.65532841,24.31006018,25.84664228,-64.38476475,-13.02655844,54.72358229,55.45514252,-59.98255988,39.26055416,-24.62868052,-32.2680898,43.93212883,29.90699195,33.13483959,33.18652487,-6.860291389,-38.59647991,-33.12717403,-27.7688306,-5.848559476,8.375486474,0.316276438,-1.97738739,-15.32774064,5.058720756,21.71303466,2.388714501,1
11,-17.72478338,124.3952736,-61.25877876,12.76967716,14.30616234,-23.19890795,-9.302448994,-12.32327734,51.3069887,-94.27080911,7.166747168,50.34864421,-101.2189412,0.582787397,-95.46865983,5.403649169,64.49068257,-66.72647398,38.59999372,9.871100785,9.805397558,-16.46626022,-45.86603669,9.347404811,-18.69360717,-19.10117022,4.389306948,-33.59356187,9.278564961,-4.983742,-28.91151605,5.176991658,4.197235762,-2.735240316,15.83328246,-18.06845799,7.993165773,0.043003308,1
12,68.74230458,-7.480371046,35.83775532,41.01540213,-27.47885664,-28.38443156,-54.23685495,-77.15915514,44.31337985,48.94372669,3.152627499,-65.32264874,20.91215194,-49.42144842,11.24231461,-15.67889539,-51.43682043,-64.47844879,-49.70395438,8.994893539,35.13927897,14.41530747,-43.18742781,-45.28159263,-13.15314858,-9.411596639,40.80864015,2.831475304,-17.23506494,-35.72349118,-8.797930184,27.26801591,-4.815205816,-20.51782932,-24.96591115,-29.75667255,-9.233326707,3.591787334,1
13,45.52591385,4.026823484,21.98819306,27.78686159,-21.91560486,0.821624157,-40.55000713,-29.29957409,98.78525602,6.120685351,16.17842772,-60.91156822,36.13916883,40.24977505,20.04429537,-22.33717092,-59.09093542,2.578315618,21.86097126,-10.05188734,-18.58381415,4.037154696,-20.39729543,49.00838952,-27.14330961,27.69202948,33.49433778,-28.97251969,67.66904749,-21.64540502,3.247298008,6.100939607,-8.086050444,9.696447864,37.20866728,26.65151949,3.74417397,-4.146797705,1
14,27.61668153,-30.74811479,13.33212741,85.41629871,-62.60836728,-32.27776251,2.459317292,-12.04025263,76.20531925,-16.21637349,9.86728078,-59.1760549,-46.37566316,-12.77672073,-47.92675792,7.530195889,-26.64425619,29.87540225,77.41402998,6.699837326,-7.995045996,-2.267649758,26.84207403,-35.07000254,-7.242255754,16.54272521,-61.52306284,7.351442869,16.18336055,17.73211338,30.29867427,14.81459616,-47.33805726,15.80603864,-31.08020938,-6.977467621,-7.961189819,3.505642048,1
15,-139.2271474,-118.8136986,33.33428422,75.05951296,35.04238688,-47.99110862,-65.5898839,64.240082,-17.03192576,76.28511225,-64.55642792,-41.93340784,6.261005995,28.23938493,6.803837781,58.23617263,-0.111008602,6.851419761,4.266415418,-3.772157976,36.7471595,-7.238679253,-3.262448127,62.59012447,-8.233422757,-17.77467809,-3.412951066,-31.22145487,-11.97622957,56.36040379,-25.93362799,9.899109707,-16.85050725,-28.58612011,6.503934742,-15.58210525,-12.03555182,3.031502609,1
16,-42.89255146,-51.49319691,54.37760399,-41.1015099,32.54294732,-38.76956962,-71.668955,-38.44190302,57.5146813,0.546242977,-28.79804217,102.6818974,33.12353255,25.12484021,-32.23617924,20.58284501,-3.339461434,-62.73016532,-38.92100176,-43.08514477,-30.89096348,18.89245247,35.98315757,18.01366965,30.78046346,-46.38569727,-21.76036063,3.303477069,3.786729533,-17.27696495,66.64026128,8.625056492,-10.6905997,-11.24354029,10.72741041,-3.788430644,-5.641148708,-2.960221451,1
