,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,tick
0,-6.297908920160695,-15.213567578810144,-25.33690202400611,-25.685865418117825,-51.374003488995214,-33.81967787981891,-51.802949103655976,0.14132186970628802,1.8113644641743187,3.0444936864202647,0.8808699597154698,11.331632253371383,44.243500643500646,65.56772424598512,14.84952662389954,60.26552088724965,84.52524067052661,17.620989529999257,69.03842733640569,92.69105816083656,19.226259289843107,59.32866516392528,108.63025866494074,16.989942912882242,61.23413498566882,95.77168150066919,18.648425452460003,70.65411598974174,100.7058805785608,15.126573778747693,43.82016675060153,86.48753847014717,16.613335450306955,52.3107131761104,92.44702971338113,18.574316270042807,61.33059923164165,97.97521358355137,12.470216707210927,41.58201843461959,72.68644408239784,14.988458675211305,53.29284858849121,85.24630460007488,17.270472813782117,62.198588587689734,92.24335593191084,13.350030776117732,46.379363214145826,84.88982149851715,15.08153472601019,54.35827490604534,90.64625245559984,18.032452952801457,64.89704979554858,97.51895582166289,20.1452563215569,63.33446782868748,106.87395942598255,17.848391248870765,59.84217083892025,93.05277315997283,20.323324298611208,67.9313333233616,98.45354217682998,24.657109283196238,55.66112696547479,118.33003189524929,20.0873279990114,51.29071156428397,91.71942551762942,22.927916604110685,60.04805663926143,97.54682594212557,22.216182739304127,58.62087397058495,105.90050661726963,18.426045359387874,50.08985990779922,85.80198934029274,21.882800545728905,56.19305577980378,91.58683221365453,14.487773487773488,51.64018801410106,82.11957920653573,16.144694827949902,57.22583548872183,86.07096590748552,19.17910767934854,64.81929658961288,92.49566156969964,15.836521079295645,52.40085254536122,95.3783337424956,16.140423772393103,53.7153737922995,94.47449420488097,18.224693157182127,58.93233108207743,99.46030506616434,15.149795758491411,51.22120754294667,70.94632645067428,18.24035215974324,59.84100710927908,81.36331892034612,20.650728500167922,66.39736262347596,88.74856931244918,27.05802664762202,80.83113129644921,124.0584283705671,17.33725606712514,55.67439004954124,82.42286969824707,21.356940383256756,64.05692915924698,89.36928314400632,13.313288740245262,52.55867335562988,84.7746265328874,15.734458262349094,56.22616519199626,90.73618489425128,19.77548001605593,60.8927691037337,96.25125385892483,26.743285904846598,84.28000222321032,131.46217207647842,16.50049632244841,62.03787032649093,83.9364078132858,19.91152548916895,68.77806998107195,91.33880821584094,24.988472686733555,90.8682497212932,111.0148717948718,15.602051604780682,57.08401648805116,80.0570123048972,18.294955422622373,63.78293166090384,87.3282113199549,27.325978212538907,100.85011116051578,126.28040240106714,13.89557610269715,53.22847417996306,74.21291352968576,18.05556196754032,61.64991731507842,82.15086400453701,1
1,-6.105975404643783,-14.831186688381258,-22.719141166687557,-22.360438646227923,-45.939920977150855,-30.201892461163883,-44.96699829861122,0.27129432770122064,2.8831777070392595,2.4833627729406107,0.905601008000646,21.921548878070617,63.66706955402608,102.09350344132953,22.81637586313115,69.3324448543859,98.55570194892803,26.78111121487356,76.29907807249693,102.0143755578635,23.15161693485393,53.445845515209676,98.0922958466311,24.514640176327834,56.99940061214688,94.23035785378866,28.726682302146713,64.83100650401046,98.99754374167965,22.56438923395445,61.2355100442057,93.3198589894242,23.714883633313907,70.85614365838154,93.78774273465154,27.113713216205042,79.91341823196446,98.17762754537485,23.810052000803445,50.668109893543416,88.7817751690584,25.121986116885758,60.41646616856779,91.67522300364567,28.528778246166862,70.61233562966048,97.12992020242271,23.64784287392983,54.86438363829668,103.56472497342062,24.287145866293876,59.068806348163896,96.70267502669005,28.638379148982484,66.66117072110946,100.45078111377386,21.993137233021628,57.39184725600911,103.0968375477046,23.498588532867384,61.468862379973274,96.2307773342125,27.598855482311105,68.86472966493041,100.56080425440213,14.095931956801522,31.272116837334227,63.9321806278328,22.304117753258737,50.82869731897833,89.82389992511632,28.368810262208363,64.84960985204344,100.11378653539109,20.246155734595042,45.06465507621577,85.38428147387685,24.32315512668784,55.50549556004058,95.81232081612414,28.58256973861962,64.35157508719792,101.33196543472116,16.42891835935314,39.48771753119579,81.6587544065805,21.09594361345514,48.158478015363016,95.66191708738315,26.351443544516314,53.895419685191804,101.39795609854107,14.57930680474033,39.15044524293079,95.52884593925056,20.860111737089866,47.87756497698539,104.57564472158982,25.961821026328305,55.18258553524384,107.92508900857625,10.166403670751496,22.24642157685636,50.452073191203624,21.677088718246917,50.3248369302514,85.90184400371874,30.173547437381785,69.6479685288493,100.42314602751891,11.146651192893968,22.961389961389962,55.16405918718058,20.20312707331042,44.14701557512934,87.89428387335852,27.20334110354051,59.306807896136526,101.06620127760824,15.328795986622074,16.470847268673356,63.972552954292084,25.31906007138057,33.32064431263636,91.75157035435538,32.22702875756488,48.4307634408964,103.03667409849064,13.597598932859048,38.01142730102268,67.832436638506,22.19040073664577,65.5246584193202,94.32951349359955,29.106597228716005,79.33534034057318,103.15097217161393,16.58530657748049,46.83259754738015,81.95874024526198,20.505674836281162,61.02819370429578,95.0377981659999,24.591819174288158,71.76831149852406,101.4852677702004,12.443108048021342,13.874655402401068,49.29288572698977,24.834209457781213,28.497642249231795,81.77671648398743,33.395559990756965,40.41690638858532,96.71971961576338,1
2,-6.105975404643783,-14.831186688381258,-22.719141166687557,-22.360438646227923,-45.939920977150855,-30.201892461163883,-44.96699829861122,0.27129432770122064,2.8831777070392595,2.4833627729406107,0.905601008000646,21.921548878070617,63.66706955402608,102.09350344132953,22.81637586313115,69.3324448543859,98.55570194892803,26.78111121487356,76.29907807249693,102.0143755578635,23.15161693485393,53.445845515209676,98.0922958466311,24.514640176327834,56.99940061214688,94.23035785378866,28.726682302146713,64.83100650401046,98.99754374167965,22.56438923395445,61.2355100442057,93.3198589894242,23.714883633313907,70.85614365838154,93.78774273465154,27.113713216205042,79.91341823196446,98.17762754537485,23.810052000803445,50.668109893543416,88.7817751690584,25.121986116885758,60.41646616856779,91.67522300364567,28.528778246166862,70.61233562966048,97.12992020242271,23.64784287392983,54.86438363829668,103.56472497342062,24.287145866293876,59.068806348163896,96.70267502669005,28.638379148982484,66.66117072110946,100.45078111377386,21.993137233021628,57.39184725600911,103.0968375477046,23.498588532867384,61.468862379973274,96.2307773342125,27.598855482311105,68.86472966493041,100.56080425440213,14.095931956801522,31.272116837334227,63.9321806278328,22.304117753258737,50.82869731897833,89.82389992511632,28.368810262208363,64.84960985204344,100.11378653539109,20.246155734595042,45.06465507621577,85.38428147387685,24.32315512668784,55.50549556004058,95.81232081612414,28.58256973861962,64.35157508719792,101.33196543472116,16.42891835935314,39.48771753119579,81.6587544065805,21.09594361345514,48.158478015363016,95.66191708738315,26.351443544516314,53.895419685191804,101.39795609854107,14.57930680474033,39.15044524293079,95.52884593925056,20.860111737089866,47.87756497698539,104.57564472158982,25.961821026328305,55.18258553524384,107.92508900857625,10.166403670751496,22.24642157685636,50.452073191203624,21.677088718246917,50.3248369302514,85.90184400371874,30.173547437381785,69.6479685288493,100.42314602751891,11.146651192893968,22.961389961389962,55.16405918718058,20.20312707331042,44.14701557512934,87.89428387335852,27.20334110354051,59.306807896136526,101.06620127760824,15.328795986622074,16.470847268673356,63.972552954292084,25.31906007138057,33.32064431263636,91.75157035435538,32.22702875756488,48.4307634408964,103.03667409849064,13.597598932859048,38.01142730102268,67.832436638506,22.19040073664577,65.5246584193202,94.32951349359955,29.106597228716005,79.33534034057318,103.15097217161393,16.58530657748049,46.83259754738015,81.95874024526198,20.505674836281162,61.02819370429578,95.0377981659999,24.591819174288158,71.76831149852406,101.4852677702004,12.443108048021342,13.874655402401068,49.29288572698977,24.834209457781213,28.497642249231795,81.77671648398743,33.395559990756965,40.41690638858532,96.71971961576338,1
3,-6.020815104551889,-14.459037039993266,-24.406626063011597,-24.89588567310317,-49.82515488765945,-35.322919174113025,-49.973193264499486,0.30682560813415094,2.952840418272124,2.3829641191600173,0.9060750505109921,16.218700688265905,37.56637009680488,75.34395389177998,20.874886003548042,55.14330003876795,95.20537812872283,23.262158286657908,66.76649771800868,100.85541781849764,20.99151918227063,68.79743120494565,99.19280469569487,21.009748964993832,72.57984766244469,94.746616259687,23.474825329484,78.50292020803583,98.63235020929872,9.06662190140451,27.273683621509708,43.45334900117509,18.14089511097682,56.76991585192315,82.08770626699123,23.707130055367312,73.95717590242697,99.17651068451723,14.124444841207847,33.56895127993394,63.87046666815453,23.538097349116107,59.210687565819654,90.9313674409178,30.277348290287673,74.85322892682036,101.35309357656655,23.21513065860892,44.890963012702144,80.0349952436909,28.62559508766369,61.29913761476724,91.49475025523019,33.059622447227895,73.61968792463624,97.50024048006334,17.365389336487603,50.96763898498003,102.92426406588257,22.287860347194606,59.02615746310105,105.0814921486706,26.898744304435912,67.0213010361823,108.31410790624527,16.019629567455656,26.609031391640087,59.90170667561972,25.886945652815307,46.03850421209926,89.83215752780707,31.64312409355635,58.9427995184066,101.61357851224938,16.755741290423373,14.583669962282679,67.68036244336822,26.019327540136917,22.990800291825284,89.05308571626784,32.78539729203981,30.553962923032337,99.62799322299871,15.308913882826927,45.039404622013315,80.75296290078899,21.512673500683825,64.77013674892171,97.79151567092886,26.244704771666733,75.9771859854486,103.74069476727061,26.858236436271117,50.783616399223334,87.24891200035708,32.534085234253396,64.86237467626479,95.28498013623198,37.368914649324395,75.00784262276999,100.64974358478199,18.835107156846288,58.98301158301158,115.5664596273292,24.19626270660471,60.97940057617078,110.7373991700558,30.52174902684883,66.41591009849876,112.67535728821534,12.061396656772379,19.10567545249626,45.41916441627424,23.023687562677747,47.06580909776715,73.29429998524348,30.870646893040135,70.43066821778082,86.04299498537439,13.616254180602006,17.324247491638797,54.77119286510591,24.592214623383345,30.265817199704845,84.7597901635317,32.970921651849736,39.64558533147473,99.06154677382068,16.473777234326366,20.46375055580258,61.132214317474435,25.913134327707507,33.508184029583795,87.07713403987242,32.32749917039978,43.535749609162075,99.13607178407791,15.366845039018951,31.62638795986622,60.2980602006689,23.851584158244407,50.61958127292604,87.37798341166331,29.879765915599872,63.18088000675113,99.61454020290184,16.85664739884393,52.21711871943086,85.14917741218319,19.06235506613965,63.77494710066012,95.3389207238704,21.238598617338823,69.43736899030786,100.79600791910886,1
4,-6.020815104551889,-14.459037039993266,-24.406626063011597,-24.89588567310317,-49.82515488765945,-35.322919174113025,-49.973193264499486,0.30682560813415094,2.952840418272124,2.3829641191600173,0.9060750505109921,16.218700688265905,37.56637009680488,75.34395389177998,20.874886003548042,55.14330003876795,95.20537812872283,23.262158286657908,66.76649771800868,100.85541781849764,20.99151918227063,68.79743120494565,99.19280469569487,21.009748964993832,72.57984766244469,94.746616259687,23.474825329484,78.50292020803583,98.63235020929872,9.06662190140451,27.273683621509708,43.45334900117509,18.14089511097682,56.76991585192315,82.08770626699123,23.707130055367312,73.95717590242697,99.17651068451723,14.124444841207847,33.56895127993394,63.87046666815453,23.538097349116107,59.210687565819654,90.9313674409178,30.277348290287673,74.85322892682036,101.35309357656655,23.21513065860892,44.890963012702144,80.0349952436909,28.62559508766369,61.29913761476724,91.49475025523019,33.059622447227895,73.61968792463624,97.50024048006334,17.365389336487603,50.96763898498003,102.92426406588257,22.287860347194606,59.02615746310105,105.0814921486706,26.898744304435912,67.0213010361823,108.31410790624527,16.019629567455656,26.609031391640087,59.90170667561972,25.886945652815307,46.03850421209926,89.83215752780707,31.64312409355635,58.9427995184066,101.61357851224938,16.755741290423373,14.583669962282679,67.68036244336822,26.019327540136917,22.990800291825284,89.05308571626784,32.78539729203981,30.553962923032337,99.62799322299871,15.308913882826927,45.039404622013315,80.75296290078899,21.512673500683825,64.77013674892171,97.79151567092886,26.244704771666733,75.9771859854486,103.74069476727061,26.858236436271117,50.783616399223334,87.24891200035708,32.534085234253396,64.86237467626479,95.28498013623198,37.368914649324395,75.00784262276999,100.64974358478199,18.835107156846288,58.98301158301158,115.5664596273292,24.19626270660471,60.97940057617078,110.7373991700558,30.52174902684883,66.41591009849876,112.67535728821534,12.061396656772379,19.10567545249626,45.41916441627424,23.023687562677747,47.06580909776715,73.29429998524348,30.870646893040135,70.43066821778082,86.04299498537439,13.616254180602006,17.324247491638797,54.77119286510591,24.592214623383345,30.265817199704845,84.7597901635317,32.970921651849736,39.64558533147473,99.06154677382068,16.473777234326366,20.46375055580258,61.132214317474435,25.913134327707507,33.508184029583795,87.07713403987242,32.32749917039978,43.535749609162075,99.13607178407791,15.366845039018951,31.62638795986622,60.2980602006689,23.851584158244407,50.61958127292604,87.37798341166331,29.879765915599872,63.18088000675113,99.61454020290184,16.85664739884393,52.21711871943086,85.14917741218319,19.06235506613965,63.77494710066012,95.3389207238704,21.238598617338823,69.43736899030786,100.79600791910886,1
5,-6.154268832696396,-14.416262627034643,-23.08004629213007,-25.01715251026714,-50.005588343166536,-32.60643679448106,-49.148566752745936,0.2157634383231878,1.7183285024289428,2.5989605913233262,0.9233509396668437,12.751743047395221,29.77992277992278,52.109350344132956,20.73017724541915,35.81786897507737,62.60396230984131,28.95121131353889,41.187089958544476,71.27989529132812,15.072522150556832,20.775838596647844,60.03692503403486,23.100045683752768,30.49312375235029,77.03735731752595,30.37727524703124,38.636324624776854,85.92152268010472,9.842459851155503,25.81580213754127,51.308656482569525,17.75314325813586,42.25638473919562,74.243108962421,24.823423112552426,54.1349324915863,85.28783632960082,17.405829446291875,29.698183319570603,56.59228468766041,27.205956481167576,52.08375977689831,79.83080314418196,33.435224256341414,67.5803399110533,89.51634185086854,13.075754014884449,28.244496670583626,62.73141961837614,18.891468003489795,41.80353010607481,81.01232721755638,24.071723947342427,53.60075049564797,88.90539923377708,28.736280045528602,76.19166648068382,138.37554399982145,19.927031312883233,52.038981049285,88.2455921007428,23.648710790268918,57.2825552024637,95.70384412739703,28.97156286721504,99.92328353197918,98.12740193609758,22.34488840269007,78.58198969376868,79.73803688227581,26.139560643510475,83.78950700936137,86.98151015812529,19.28763362867409,83.7798558260986,129.91953266230723,18.4862876171969,65.90388754675118,98.8972697836104,21.341107540659443,72.08548993555482,104.40510965667617,15.217503217503218,29.079984332158244,69.27386268255833,22.3209439898078,46.831894203864216,87.6881539744616,28.68558956355082,61.73817845653832,95.70978616476013,30.061273908094716,73.16993996473765,102.81218336420649,23.484107824135204,65.07947135744904,81.96300646209775,26.45553037492439,72.15543768149861,87.73894039690612,30.82699345308041,63.80052599183034,86.05368474064126,26.86713173229449,62.6936867293596,81.59926163551096,30.21739317981607,71.16314127395555,88.58444509280442,29.216283170040395,86.95751779855826,105.07757716428236,21.212317567446778,70.89999967973118,77.07025009946054,24.5473747650422,75.63029535222154,83.57656919423599,15.956867335562988,45.059754738015606,75.96478260869566,21.467505225314365,63.2602248678428,93.24790156065477,25.88517195819178,72.01282483166533,99.16909481341926,14.664150733659405,39.045075589150734,68.37095375722544,21.686843618901523,58.27593038305556,87.50477735177554,26.696858609150603,70.66806794673235,95.2315924418371,23.800680044593086,69.14201783723523,92.72884057971015,23.408006176535576,66.84235533241937,88.02445183176883,25.817684516113015,70.66736353042934,92.92040534604479,10.303468208092486,14.874710982658959,32.55070031124944,21.44200749964727,33.65065486078787,61.26899799341018,29.879323518428432,48.273546833962186,76.39830387571058,1
6,-6.192248690850471,-14.813397139216635,-23.494575482825883,-23.03582972912202,-46.51310079514398,-30.469702885457266,-46.832173890307914,0.20628826295988364,2.4301516815594373,2.679669326091137,0.9099286409893871,13.01513065860892,22.64442952269039,62.888758323540934,21.463297280160127,40.438670758541924,89.54626903825124,27.95386074703833,55.326492819929406,100.40742817019199,23.142243399468832,30.026390965697324,89.02521927377418,25.925006100230203,41.75839467250965,98.48155025634813,30.262652833538095,55.11856226056673,104.43547832864806,17.343338369425325,37.992412288064465,76.88735940909854,22.169536583493027,51.740304943797405,94.99671819443303,24.343032870818984,60.21877021179317,100.67663419958517,22.206820362889726,54.88167027473386,91.42716539826367,22.466469162021312,63.342172746213414,93.35622520667229,24.074299543399473,72.74773677974338,98.08755033770059,12.038285490459403,24.605774718818196,56.7006435006435,19.29792168844451,41.590016770117714,88.47361951349185,25.389831387451782,54.00895044413153,102.17967786766872,17.911632111054075,38.54223670408641,71.82807373847837,25.703098349960218,62.26284276333125,91.88291131879394,30.672574403724536,74.76092463665718,98.83317116663463,27.54888926193274,86.5644339992166,110.37916177046611,22.570323375074477,72.72812523365904,85.16428911947563,25.737973047536688,77.04145979915096,90.66832461182896,30.33482491574977,61.48230187247528,132.97170085031357,20.551665997583193,57.65777592473835,93.87517075822447,23.85579135266845,66.79587480956576,99.78640576399508,21.580985954899,28.345431145431146,104.73379217727044,24.994878261128832,35.001642674269,100.3616589631365,29.275058507638473,43.19254302314519,103.1341689035976,30.9015555605151,66.66497422277769,92.7905014841431,26.71570384045633,64.56765094749306,80.12694213567792,29.46557477269955,70.39776585936872,85.37435215573738,34.60250685468077,55.38955850260198,101.9346650998825,30.193401153357893,56.837803983829694,87.82594551153593,33.100203472987616,66.78419052484352,93.06431713238372,22.694433905416563,43.89819671033544,88.43531144687213,25.603727226697348,57.32559722517959,93.59691281629561,28.797274774892028,68.38025214818742,98.71784280889061,19.364303232998886,33.57874024526198,91.03538461538461,24.590920027815233,39.843098469194764,91.20061117808169,29.553793717048237,45.58635987254338,96.43339163159094,29.576367274344154,49.51016007114273,92.47053134726545,28.754422274155033,60.45820765055511,88.63690051013262,32.24990699326832,72.41929095368556,93.04397642122899,23.670791527313266,35.02877369007804,100.13914158305462,24.91564239692205,38.79324705556082,98.37635434630297,28.799452174458544,46.017648981433496,102.42171219558023,19.028457092040906,20.887972432192086,78.45943752779013,27.073949574302034,30.839322218010757,92.97838680778777,33.210339981216016,39.48912922700084,100.52129469479237,1
7,-6.158563054349686,-15.08842498320188,-23.119888308225256,-23.474059031965393,-46.77963000069462,-31.03472308383818,-48.80690522035257,0.26095119258664395,1.6025968262563035,2.4036148977277665,0.9323022954204384,16.83700968048794,29.130860052599182,74.69990487381791,22.588239722639006,46.406291559384606,95.47696966747071,26.733697940852263,61.129001692568124,103.48757189424552,12.569631977146429,20.061061887651483,57.27425402280894,22.000045903002622,36.140480801301955,89.58750272640064,28.397401214659137,46.698040445794334,101.95315369805249,25.925611325611325,62.27010240053718,103.47589950198646,24.73777297735939,65.65911582221646,94.01305524223658,28.139093662669342,73.89322212151656,98.23769902669936,28.113955408753096,54.49464369406566,99.36612582855358,24.983077783688906,56.676066776751576,86.79815913930781,28.296739193773682,66.03923442025179,93.03140189355868,12.827463488333054,25.142342342342342,50.41736892171675,22.28003063359316,51.40842401311864,82.41582195831222,28.36670781595877,69.33094498482103,96.12742580039647,9.491173254179035,20.459727274756176,49.177572700694085,18.012453603358217,38.75422121312194,83.8495926181021,23.874361843203978,50.29916378789669,97.97955636845873,27.005987353813442,81.9998880868446,128.06116053942142,19.373928058892787,67.20534387375157,92.85636706591352,22.047286203433952,73.97014094679969,98.88215931418836,21.54354230365791,53.540395473921485,95.22601379248778,22.35631660335993,59.43750730683225,97.5015341356195,26.02430750774554,66.72925069926315,102.39975483975844,21.871132001566785,71.59302781041912,97.88667673885065,20.662701244202253,75.17889339093743,95.48908144120752,22.57696753485732,80.72428235463582,99.64398699488275,26.472314593701878,59.09612337358002,108.45902425960229,24.66920181714865,60.360883617150115,95.2073625540294,27.38363192389788,68.00283899254777,99.22775343559049,24.70666442840356,58.22531475574954,106.69355939790722,23.69154655385571,61.7402934260274,99.50712216225685,25.77706137585268,68.16366159857755,102.66346368615207,13.539469279353673,15.345013055995715,54.61324123462852,23.002918588470905,31.15502961575889,83.01618365737009,28.806827707263206,43.69386102228861,94.76408656211873,15.315897435897435,29.075808249721295,69.19161649944259,22.456522772972352,44.47292795750842,95.51017377361123,26.19781738044285,54.32534050652716,104.77064451697971,18.15161182747888,33.59355269008448,70.87311027123165,25.593276851349632,50.960997460045114,92.2121257149876,30.146542658376063,62.13259006900648,101.20762568799039,18.56216276477146,37.02489409141583,101.34214046822743,21.462784253679576,43.359441077612146,103.76488719178818,25.542980433833357,48.282307298955836,107.3877646533315,17.484015117830147,32.68032458870609,76.30411293908404,23.860459592066448,39.012157750660315,83.93834032439587,29.188292038140148,45.42299696914295,91.25737210545809,-1
8,-6.163640977755581,-14.969595500659823,-23.949050989330786,-22.989124978182836,-46.459617543805514,-30.570685142959853,-49.39634931061601,0.25709198016265333,1.928905461736306,2.4706901404671426,0.9212154341199136,17.33099434838565,30.87472441385485,73.38958088523306,23.17659480158259,47.718740448314165,94.4079426842663,27.799836257095695,62.001200883676965,103.03198428754564,14.835070413105095,25.557569129823467,63.81229495391345,23.131227344241275,42.058554207984415,91.9216241891208,29.137855184014704,53.49632139183099,103.13096172294075,25.03207431033518,55.95056795926361,91.71635610766046,26.221318444893093,66.52299829201182,93.13130027963172,29.76778850561589,76.4963391568431,98.06204913968972,28.60797420045975,52.60728234427656,101.71555783694512,25.456868287104612,56.79023572221909,89.84761201400507,28.79009569687191,66.87671285371263,95.5320950909316,11.882614291309944,23.380806893850373,47.11218174696435,21.878047936069134,49.83129204054083,82.4868509022268,28.398105251295153,68.49466593340205,98.19767365759385,9.759736201932734,21.360914589238288,47.89405673220702,18.908992622835378,40.418979561067715,82.51330263037394,25.56710475198072,52.48289403957647,97.55027071808361,28.195769682726205,78.28132729002294,135.05714285714285,20.203029794022253,62.62131495080942,94.74103489161784,22.748217934151445,69.64412916975637,101.24071519576283,27.059086749838194,61.26792688642399,113.45308768719174,21.625580817762497,55.24910699241232,96.09035515441622,25.106853526518325,62.24899510147916,100.58360523360697,22.00627832801746,67.5766996810475,94.7814447988361,21.57267815845536,73.58054980415467,95.655185472087,23.919575021205617,80.05479089199581,100.08110551642463,25.69822795545339,57.2682504965742,105.22380431628987,24.498855536243916,59.75961850613174,96.13742522084823,27.08885996358261,67.37672707409321,100.01034643671524,23.585037211124167,55.37016395277265,105.01088915001958,23.4934118788542,59.67596406147658,102.168737184467,25.739468291557195,65.98927435334915,105.01986044265165,11.4396411275024,18.740129890418906,49.8463521324793,21.96185067401078,37.797121641288676,84.38700093882996,29.379423144446637,50.37520805197928,99.50322072612735,16.07061315496098,29.71861761426979,74.73988851727982,22.79378319287706,45.835293551910304,97.40786751678827,26.620454415461392,56.67055026434731,105.2547139821406,19.067652289906626,35.59823254779902,67.81313917296576,26.849139303278463,51.481989270007276,90.96510814015177,31.50282019967973,62.115667831385295,101.45492224066925,18.867993311036788,39.084916387959865,101.961248606466,21.206113816474712,42.61957566147041,105.17957375209726,25.471949596264487,46.637186206321395,109.13711277852411,14.848132503334815,30.035060026678522,71.40611382836816,22.029638970660432,39.83273881061519,87.44134291534003,28.14382826733605,47.612613279731406,95.94694000171505,-1
9,-6.346535945366737,-15.00528173850357,-25.454052170863118,-25.09499647894262,-50.979161702565136,-33.0384436846933,-50.5446133128061,0.133963404663367,1.5111496901196957,2.8370773759634726,0.9233032034708767,37.01445917967657,130.38094118963684,116.23700968048794,15.78272516091586,71.11910015957491,56.88535392059971,20.782332930529456,79.0649883490219,67.15545849166381,30.326540204801073,94.37901628336411,116.24519053214705,17.53900509697998,65.49744560550751,72.112910577638,20.765756604623274,71.20905935249444,81.11832574310665,36.68628504280678,66.51729617816574,143.44743998657043,18.670504076787484,48.172568109527845,75.5819625918745,23.13242393339378,56.51343108710883,86.05785576273325,32.53751393534002,81.97013377926422,100.2216276477146,23.30868345175817,72.47294985999315,78.69804959785041,26.290752639956956,79.78303644245976,85.6955282071923,24.88034235722097,54.60445912469034,96.94439484901913,23.94984285976688,62.49247145123733,89.93886973514456,26.97577826105729,72.56716156876104,93.73353148802991,32.024058740821744,66.91050505501373,131.50262235811368,20.513095531454443,58.30607029711295,83.22142645649396,23.23882975250261,66.3421649485373,91.6881792591512,34.9909500747651,75.17670230097976,104.2669560559734,24.934805895664454,61.28430473327001,72.82451118575993,27.812947126879294,67.4200414369562,79.3354156183614,30.283759448643842,62.756402845709204,84.39737661182748,28.979208495739,69.21972443860004,79.60389617714448,32.456739626396306,78.42128179907577,84.87016717403151,10.037737115997986,24.785842985842987,56.62291981422416,17.913577981373034,44.737797139342334,86.02031560689319,23.923525332357894,58.01771315446696,97.95916431186109,30.670594818420906,52.64470930557887,113.04747356051703,25.441491287042968,47.87130496007074,92.54967875425089,28.31181965114365,53.293478769913214,97.11538703115012,32.17824408259191,78.55025460242851,109.73877231268536,22.985054033667865,62.997457573289616,79.1569804032789,26.025160223197414,69.60733931578352,85.51633663437286,27.819855072463767,71.44950947603121,101.64010033444816,23.51227863908002,69.94778019786536,86.6942943503183,26.60693972004758,76.9846008869854,92.57277435521831,20.420380744080166,20.459091213426472,82.7237150445243,26.17855434122111,31.257843799383163,90.40913028157425,31.308874412441398,41.38575998146001,95.52795841801121,12.860613297029483,21.042337134822684,68.24164751043364,20.543505507811492,35.98414757443752,91.04925623031119,26.245855175262708,45.47220692329401,99.18167580730002,23.277981119021582,53.66178275715848,103.53258419443391,22.059858524928142,54.44142779486135,95.9285825458226,24.850649035547935,61.48541276287761,99.65521673534876,30.10797020898177,66.17544464206314,124.72065362383282,22.78414140711486,56.51777383242404,91.12062949679901,26.247643259216023,63.60470852393199,96.87656062024162,1
