id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,tick
0,59.18662007,29.30225753,-41.50365378,-6.836846887,25.01584452,6.978331729,15.90880233,41.46062976,-26.18997978,-7.94959299,14.31982681,22.98188541,-9.255898576,16.34016579,4.414086135,-11.3990108,23.23210109,7.258402666,-4.832775062,7.876173941,-4.333465935,-2.250787635,4.618326341,-1.559573235,-3.622589576,3.582447569,0.514327955,4.043142435,-2.794092105,2.943656091,-1.532824214,-0.093354175,1.228070416,-3.019892897,-1.148790309,0.322005185,2.396380563,0.370828707,1
1,-43.34638649,-63.66850587,-28.29602467,-40.57771361,32.20335433,-33.30943311,1.202893588,7.993232851,-2.966199368,7.7666597,8.007078587,14.03650246,3.404110003,-11.34289172,-8.911045054,4.718407422,-6.144256855,-1.601711786,-10.85433988,-0.524608345,-0.437416247,1.898479904,-2.533682325,-2.240482281,2.169645518,0.467323031,1.132150346,-0.289295375,2.906197339,0.290986536,-2.545696955,-0.364351502,0.375153112,-1.131047747,-0.175773188,0.150106002,-0.496470693,-0.156407039,1
2,-43.3411258,-63.62192408,-28.15389495,-40.5433632,32.17711524,-33.2950628,1.129156733,7.88176007,-3.111149209,7.772330148,7.771965354,13.76133681,3.61385938,-11.05425649,-8.419635013,4.860120186,-6.479831266,-1.334422684,-11.05538313,-0.7091466,-0.301005622,1.807348274,-2.550583285,-2.156268424,2.200870746,0.465580048,1.20609538,-0.310803478,2.803431772,0.410313499,-2.548370698,-0.360994153,0.454674644,-1.110163401,-0.215122243,0.087850719,-0.552445782,-0.284108078,1
3,-63.72583146,-22.76780606,-40.34048339,28.26121731,1.675977921,27.72001102,32.35869217,15.96006697,-7.027338058,-4.926866831,9.380521064,-12.72549264,-12.26867617,-14.73889188,-0.756062756,0.858161915,1.353833624,-3.383442405,10.7403519,-6.534691888,3.009956606,3.561577097,1.087879577,0.316471856,-3.110603259,-1.547028324,-3.307670153,-1.158568871,-1.454900281,0.989716383,-0.780493011,-0.768089501,0.160642304,-0.896880442,-0.342417889,0.174591694,-1.466537913,0.186266883,1
4,-63.72057077,-22.72122427,-40.19835367,28.29556772,1.649738836,27.73438133,32.28495531,15.84859419,-7.172287899,-4.921196383,9.145407832,-13.00065829,-12.05892679,-14.45025664,-0.264652715,0.999874679,1.018259213,-3.116153303,10.53930865,-6.719230143,3.146367231,3.470445467,1.070978616,0.400685714,-3.079378031,-1.548771307,-3.233725118,-1.180076974,-1.557665849,1.109043346,-0.783166755,-0.764732151,0.240163836,-0.875996096,-0.381766944,0.112336412,-1.522513002,0.058565844,1
5,1.480137057,73.25652364,4.419390086,51.86336977,19.86770089,-25.64855919,42.48584582,11.43638502,23.66003372,27.27334899,-22.08039479,19.56624943,-5.859790451,2.207097851,-14.79500569,-7.684170928,2.227236488,-1.524508435,5.214039302,0.286462716,-2.525632161,2.769139939,3.197679167,-1.564421309,0.068376485,-7.91575687,4.646053172,-5.473091109,4.070047268,-0.943890693,-2.290911524,2.637118672,0.532932171,1.352333883,2.559363941,0.042149327,0.867813616,-0.351760652,1
6,-5.712704427,42.58273514,-31.74112557,-17.1978217,-15.31972659,-27.92655621,-26.44200592,-3.491766425,-16.78432228,-1.451983546,-11.23893607,10.21828384,-26.131943,-1.539217416,-12.32012877,-6.697156833,-1.790978417,0.203593443,17.6825465,-4.225929188,-7.47052454,0.207994568,-6.467259715,0.521398218,4.414664848,11.34965924,1.496462371,2.411461796,-1.440373903,1.180883264,-1.099962453,-3.080801415,-1.682772174,3.784776925,1.031840575,1.301042449,-1.115059987,-1.115324833,1
7,-19.20747347,42.61781457,-45.51543383,-9.418086673,3.378335035,1.914016666,-40.88005104,7.464674898,3.406766753,-3.38883426,3.255201681,-4.544745757,12.5365387,-11.26206783,-11.60793393,11.69324534,2.222888329,-11.57046245,1.330027916,4.260885423,-7.448462072,-5.531703112,-1.26466437,2.722199654,-2.173483052,-2.216718186,0.452204045,2.901347973,-2.13039054,-0.432653079,2.311470951,2.375384804,2.422423904,-0.409654512,4.415794447,1.279814979,-0.563765879,3.149788202,-1
8,-21.0924738,50.12153325,-44.21648675,-5.447418513,-0.681570868,6.816935539,-35.3124735,7.276424953,10.99573768,0.305240621,-2.230249429,-0.790716541,12.80184168,-8.090416211,-11.79547251,12.48777526,8.449574225,-5.389952625,1.032622851,10.6454283,2.859134189,-3.282585118,-1.374382488,3.250110087,-4.782291621,-5.076165736,0.961395131,-2.823139165,0.501851003,-0.9615649,4.911712263,-1.917738231,0.953303042,-0.813054063,-3.909373321,1.028648356,0.269044667,-3.052667506,-1
9,64.17554186,-40.33812298,-61.43613379,45.56308769,-31.85112119,4.251313739,-16.93990762,-15.037271,36.24132553,0.280007566,9.334747743,34.45643323,-8.007271922,-2.948677471,28.0362683,-7.983577577,-12.8751075,-3.97650723,4.980583375,2.856903007,-4.24723071,1.090818386,2.303820677,-2.217492134,0.589357442,1.677622612,2.868406325,0.077207723,3.295239195,-0.585266671,3.539816555,0.786372384,0.308179473,-2.690485097,-0.687855345,-0.21822049,-1.580798615,0.270710063,1
