id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,tick
0,84.01171444,-26.38639309,-41.81017294,44.35327174,-37.61356514,-3.947173985,-46.61507738,-49.76896174,55.99557923,-15.76437932,-33.44778539,16.11083308,2.487075475,-0.202795192,30.93026544,11.8496238,-16.67946631,-26.35237922,-8.19044731,22.92016889,-12.89343319,7.609518526,10.58447123,-5.732795238,-13.20616182,-3.828678735,-16.26122079,3.498629753,-8.447561983,-5.183940008,-9.209951431,3.207360087,-4.223276679,2.130274498,4.523301428,1.639207198,-4.354868377,-0.361873547,1
1,-59.81890517,43.81649878,-54.14407896,-7.740959008,70.67204199,-24.30840111,-25.70647044,-43.46611787,8.928853212,-6.126287837,-12.99623794,-6.063061317,1.328394748,25.95659288,-7.817012814,-9.397562496,4.934564603,7.613108299,-0.137596729,8.051489463,-0.515196441,-6.683558739,0.548546379,-2.193280766,-0.565771588,-10.8884168,2.326188925,-9.29944505,-7.186228627,6.403118783,0.461586578,-4.20932641,3.477514647,0.184936896,0.311622029,-3.27154211,1.030016956,-0.775124382,1
2,-59.81245881,43.80002002,-54.04238489,-7.760551273,70.63459011,-24.29555464,-25.69882181,-43.39753782,8.972773494,-6.001880028,-13.00511587,-6.160295325,1.281927295,25.71754496,-7.756623542,-9.316775777,5.268030815,7.668097076,-0.260245032,7.914187091,-0.482070235,-6.68466656,0.389888606,-2.509018144,-0.455622665,-10.732402,2.54684646,-9.123850734,-7.270091835,6.377112914,0.562763016,-4.403731106,3.542772434,0.220222139,0.361551856,-3.517197549,0.990961971,-0.697474743,1
3,-89.91296641,47.42703946,-41.49261626,30.7149216,-63.87797736,44.30523615,-27.23673947,-32.9012113,-36.26942577,-9.625538167,17.43684622,-5.894191681,-0.783483474,-9.351790878,-15.44440294,3.283345187,-11.994249,3.4438267,13.45387641,-2.950814723,-7.260236486,-2.573995253,0.262490539,6.776485002,4.112204162,1.611871001,-2.893900016,-10.68921189,5.238237298,-2.906341314,-1.310804836,-0.930827075,-0.997328022,-0.151457061,1.424123543,3.091733196,-0.665268097,-0.410891166,1
4,-89.90652004,47.4105607,-41.39092219,30.69532934,-63.91542924,44.31808263,-27.22909084,-32.83263126,-36.22550548,-9.501130358,17.4279683,-5.991425689,-0.829950928,-9.590838803,-15.38401366,3.364131906,-11.66078279,3.498815477,13.33122811,-3.088117095,-7.22711028,-2.575103074,0.103832765,6.460747623,4.222353085,1.767885807,-2.673242481,-10.51361757,5.15437409,-2.932347182,-1.209628397,-1.125231771,-0.932070236,-0.116171818,1.47405337,2.846077757,-0.704323082,-0.333241527,1
5,6.274466127,-88.05535117,46.87617681,99.58043917,44.02994323,-42.07880061,-5.732532092,-16.81643417,-25.33220513,-2.986810001,21.33823492,74.17255528,2.839668995,7.834245996,-5.633049977,-0.362987406,-19.37046123,16.71371,-4.864956043,3.844495517,2.843127593,-2.753034366,1.155711034,0.75389354,-9.645605664,8.67255154,12.0517461,-4.497109752,10.92965892,-5.56063111,3.341326469,2.901687,-0.884742324,1.127769691,8.600534381,0.481438647,6.094579853,-1.070893277,1
6,-8.287547217,-76.72177964,-31.02863377,12.66086161,9.730684917,-16.9886619,31.47097502,14.11310591,0.340641267,44.22618631,7.12610325,13.99200709,-25.22035962,15.57410558,0.220748799,-6.930395596,-7.922795659,-31.12071721,4.178634357,16.2286443,-2.402744177,-14.86862713,-18.05278929,26.76068551,10.88692996,6.333161412,-4.193792117,-11.01181191,-0.903390257,-10.35168393,-7.839140459,1.467100738,0.977343213,-6.581302522,-12.40553612,-5.523744811,-3.04923214,0.382366555,1
7,-32.93232678,-67.96587143,-53.80567232,-15.51422958,32.41178163,49.42129178,79.34032353,-1.907277979,4.530775726,-8.270331629,4.754531906,-5.430971244,24.45766738,-12.6378148,2.753805076,3.660745211,-13.08169839,-2.267605004,5.292753186,-5.742023738,-1.812607499,-8.378398862,12.69776642,3.099449987,-8.932389076,-13.28639132,0.763251933,9.320829348,4.478206109,2.749163873,6.189827904,3.388212878,-3.798027357,-0.165819259,-3.572012682,1.76662412,-2.827370274,-9.825524572,-1
8,-34.91701688,-73.88478319,-61.39529043,-13.52941911,30.13450966,43.75886895,71.55609245,-0.798515738,-2.544025448,-8.793724308,11.88847619,-3.000655991,17.1754139,-5.821330804,4.936064867,2.174796966,-17.84608585,-10.35837976,3.995937194,-4.879336569,-6.276724132,-6.778031692,7.971099488,0.625626946,0.305766923,-12.66770347,-2.388065605,7.82839702,-0.846583302,-1.184276963,0.5766437,-4.34495074,3.924029545,3.402911277,6.52493483,1.118411689,3.369174709,10.44792598,-1
9,87.1803408,98.23685335,-54.82715055,53.21233344,8.513915982,-47.83200602,25.22921619,59.07587884,7.385924642,-57.66532564,-3.294651378,13.29356427,7.036399691,-8.901122667,-19.52981277,21.1563813,-5.821215439,-12.71117998,28.56577978,1.870173271,25.92327291,-9.615963582,-13.14426381,-11.73383036,-7.008062485,0.030102224,-2.225488562,0.68079384,-0.26229683,1.709743266,2.49386376,-5.047177862,-4.637193446,-9.29787732,-2.831510175,2.309574685,-1.773659427,1.095063711,1
