,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-6.105975404643783,-14.831186688381258,-22.719141166687557,-22.360438646227923,-45.939920977150855,-30.201892461163883,-44.96699829861122,0.27129432770122064,2.8831777070392595,2.4833627729406107,0.905601008000646,17.603684651958574,41.02710353672441,80.24407696698285,23.478141973117904,57.275366571332626,95.32981971965177,28.57374778807793,68.4576292487532,101.55104989013806
1,-6.105975404643783,-14.831186688381258,-22.719141166687557,-22.360438646227923,-45.939920977150855,-30.201892461163883,-44.96699829861122,0.27129432770122064,2.8831777070392595,2.4833627729406107,0.905601008000646,17.603684651958574,41.02710353672441,80.24407696698285,23.478141973117904,57.275366571332626,95.32981971965177,28.57374778807793,68.4576292487532,101.55104989013806
2,-6.020815104551889,-14.459037039993266,-24.406626063011597,-24.89588567310317,-49.82515488765945,-35.322919174113025,-49.973193264499486,0.30682560813415094,2.952840418272124,2.3829641191600173,0.9060750505109921,16.820951146229174,37.48265409933754,73.9168263400352,24.41575895008736,56.94453028279931,94.40965532731217,30.173678642699418,69.323336782126,102.21363347992218
3,-6.020815104551889,-14.459037039993266,-24.406626063011597,-24.89588567310317,-49.82515488765945,-35.322919174113025,-49.973193264499486,0.30682560813415094,2.952840418272124,2.3829641191600173,0.9060750505109921,16.820951146229174,37.48265409933754,73.9168263400352,24.41575895008736,56.94453028279931,94.40965532731217,30.173678642699418,69.323336782126,102.21363347992218
4,-6.154268832696396,-14.416262627034643,-23.08004629213007,-25.01715251026714,-50.005588343166536,-32.60643679448106,-49.148566752745936,0.2157634383231878,1.7183285024289428,2.5989605913233262,0.9233509396668437,19.697332559272198,50.9530706828531,80.12434078041551,23.243300986951578,61.93786214749397,86.61759498868054,27.5340771801086,70.82615478022386,92.96951828584675
5,-6.192248690850471,-14.813397139216635,-23.494575482825883,-23.03582972912202,-46.51310079514398,-30.469702885457266,-46.832173890307914,0.20628826295988364,2.4301516815594373,2.679669326091137,0.9099286409893871,22.81254020908024,43.1234113488341,90.13500691491514,25.508017741045055,55.25459900008816,93.70045365087104,29.21094972864437,66.0719986764416,98.6364235425129
6,-6.158563054349686,-15.08842498320188,-23.119888308225256,-23.474059031965393,-46.77963000069462,-31.03472308383818,-48.80690522035257,0.26095119258664395,1.6025968262563035,2.4036148977277665,0.9323022954204384,19.397735312957476,42.71451657695652,83.92611437590622,23.39755866626984,56.66673073031957,95.06962107948038,27.023260757346883,67.00670945754747,100.71434105896756
7,-6.163640977755581,-14.969595500659823,-23.949050989330786,-22.989124978182836,-46.459617543805514,-30.570685142959853,-49.39634931061601,0.25709198016265333,1.928905461736306,2.4706901404671426,0.9212154341199136,19.639534753902986,42.6513082517057,84.04413962685973,23.69234853988126,55.89891451497477,96.29951934569043,27.486750365871124,66.07005633515053,102.14846918456205
8,-6.346535945366737,-15.00528173850357,-25.454052170863118,-25.09499647894262,-50.979161702565136,-33.0384436846933,-50.5446133128061,0.133963404663367,1.5111496901196957,2.8370773759634726,0.9233032034708767,27.8819845178469,63.83176869713509,103.33957815528764,23.707013498927694,64.23572060222247,85.98867356964983,26.6792203684967,72.55690544285294,91.38257383185996
9,-6.391461821575708,-15.177592041948325,-24.202314339373693,-25.815260864046735,-52.30962725627417,-33.43915860089119,-50.85035025616157,0.12841732424876137,2.429328311239563,2.999960877002743,0.8912588401165041,29.874272049926944,56.01857258288478,109.78415765727419,27.252999801920136,55.379675411238914,90.98881842360679,31.178231632337045,63.195916547818705,96.06496621691247
10,-6.297504126474416,-15.60241333740261,-23.746530862677943,-25.443340355778815,-50.53708025149325,-35.863152744871044,-50.26831073370406,0.1820210946167077,2.2146791577061182,2.7672546919207015,0.9090877426030038,25.708420147732173,46.21611656690861,93.89155096452949,27.212482923282877,55.40303908965022,92.98900537043208,30.870957541970434,65.6910050777086,98.14271720329539
11,-6.322168371358737,-15.084383085985307,-23.65391877359992,-24.75767148647269,-49.27460985057971,-32.33640437938586,-49.34817396549345,0.11391758914164704,2.1696184725224583,3.0498759807136167,0.8938798420929657,31.037741760365744,46.99798972043089,99.2548924245744,28.2319162837802,48.86725243089934,81.59517146263873,31.8534750242205,58.40688275789058,87.58129442382771
12,-6.3175760546580735,-15.169895544108503,-24.672139025572807,-26.770030083583247,-52.85626096161364,-34.395952071086015,-52.81978075063087,0.1429196853837936,2.431743996025494,2.9715669981199815,0.8894842077015311,29.044285461094358,44.5236691056105,96.46200494859518,28.218968206227597,50.922020838707056,86.44812328256809,31.922240424681554,61.19923008975018,91.80911848253176
13,-6.32201633704244,-15.106427504031814,-23.806996459287912,-24.671620721774858,-48.97199987423365,-32.4830885346181,-49.99244290570373,0.13511956902960018,2.496873983870316,3.0199012407735837,0.8871985279962624,28.663058025278865,42.37964140129255,96.747844235082,27.80081019232477,48.21946638768263,86.4049264736103,31.657575830089932,57.95168336492589,91.79382661058892
14,-6.03579615881425,-14.660350417320462,-23.693957851776013,-24.791162658058905,-50.67719496898658,-32.1262133479263,-49.05276488363559,0.3092702296684623,2.782141097761968,2.334331330366521,0.9150358089501454,17.89976722344177,31.304136249645882,73.12007600126715,25.08591050734485,47.665067798758365,93.75634348749806,30.157979258660113,59.533426259724486,101.34003758517483
15,-6.31644219181663,-15.347697975121356,-25.855519084729405,-25.382311993556065,-51.44648183306052,-34.243135824052175,-51.26542281511106,0.22267672095053664,2.104823414977247,2.5619685650242596,0.9217134256842793,22.797184352614618,38.385061689974556,89.77630912392003,26.47900974793064,48.565153981246674,94.67478469524643,30.321246197347676,58.312282557398724,99.38185659802596
16,-6.178775408126396,-14.84644119993954,-22.028742302624256,-23.651932063127923,-46.8885212569313,-31.758124277080796,-46.793657270943086,0.222552563685551,1.8373173757652816,2.5637413260057023,0.9254987391917333,21.01364003645158,40.916319757957034,79.9481758160786,24.440608722959432,53.28848219071307,86.48229751131389,28.807591650882358,64.10561757571149,92.52077866201711
17,-6.2930999235682625,-14.90772137291599,-23.380589386748962,-24.801893738716828,-48.89365619586503,-32.702730939689346,-52.32680373302603,0.12788764008465625,2.5206121688551124,3.0616809649955212,0.8827926380345008,28.901717494665537,46.29416090888919,103.83982795746944,27.348634925932835,48.164784549916476,90.08951630514822,31.11721945748944,56.758916128163285,95.56375678246906
18,-6.195546917734178,-15.005512350056124,-25.988743975935105,-28.254435404280503,-55.874814694807306,-35.95594006813338,-55.60606844265225,0.1507944341390047,4.7214587051873735,3.1524694138085207,0.8436698127649522,20.728244532611743,36.098391357681834,89.1131206153786,22.081286191631722,40.750192876900016,90.43935717723696,26.175293261956096,49.69919543568035,97.14319870219623
19,-6.383393097901135,-15.350203107569142,-25.138004044800944,-25.020489205961937,-50.35108568016014,-32.92276957225007,-50.56403822444659,0.06780117602417983,1.2797805369211805,3.3316412420933395,0.8869014376293493,19.098747918896628,70.98901289062991,106.15874509989995,13.838520090367705,53.45407643272849,83.86098484657161,17.101026079400025,61.68422131541143,90.9935845790931
20,-6.296817294607951,-15.246045465630042,-24.746303550119,-26.781441539675416,-52.72358282310358,-34.44914164391908,-53.147460901512545,0.1229937581694675,2.441239270019412,3.1308656569042497,0.8773881547501392,27.436451860049374,34.635105300690654,93.80512150294389,25.432446973408286,36.35408621709984,85.61296890864182,29.080959409581162,44.33629168586394,92.27291421086528
21,-6.428054768313206,-15.585159571301025,-23.460035957645214,-26.311443048866145,-52.61122888827794,-36.40518342546034,-51.22765532017349,0.06123989112511893,1.5253905077962,3.4077196004454238,0.8709773097135243,19.282301585197196,66.08781104907148,106.97024632727994,13.517956759430335,48.284270559724476,83.66106968724503,16.614493088863714,56.28606290506233,90.74622180590032
22,-6.368387751007563,-14.774724949705451,-22.542882274668344,-24.580281618270725,-50.98167587594132,-32.53895899972702,-48.143573906705925,0.10411084321411723,1.5965373789192072,3.0659997932939596,0.9024440877693792,27.11233980911764,62.69947122878949,107.87773927629935,22.790626435633296,57.156170530215526,85.27661317141671,26.786558332578025,64.12985060805816,92.36042434767866
23,-6.327773600207011,-14.992647460713732,-22.680409730501452,-25.509308341767543,-49.669022939062394,-33.02099494921518,-50.657467405861595,0.07857656117136286,1.4624968774727285,3.162381945517376,0.9100229276097789,30.45767248561544,60.188220361808455,104.00997394521377,22.382832573960545,50.57948062264681,77.03065395542711,26.415915071804463,57.52625540631867,85.21338436969646
24,-6.198966001578441,-14.538083913050087,-24.820845118063648,-24.809746224830164,-49.87536567233303,-33.6638841658644,-50.09091927252068,0.19714095439150092,2.250404358559635,2.7448369481082295,0.9050056971843135,26.111373395648975,40.1465382860221,86.17772727463029,29.72406118736937,47.391172801930495,89.61120372257896,33.97008275748786,55.61969741830875,95.48592452663122
25,-6.154859084679223,-14.424462979696706,-21.85239984756253,-24.891364673022384,-48.562768730860704,-32.12025510383369,-48.66176440540454,0.11405777685691199,1.8596628089208689,3.091468986341386,0.8853437870325369,24.15127754976157,44.49973694016052,76.88761832459491,22.755945677435395,44.02193030791612,74.61453012729604,25.83976287562786,51.37584341716351,84.0861478528362
26,-6.248076157075377,-14.79360793864132,-25.136112999380163,-27.17471486864642,-53.78794179007466,-35.27723008537548,-53.58576332303816,0.08172571162462428,1.8215665806547057,3.2756657512731664,0.876387357293359,22.43390778531526,56.120239279788215,90.3643978860316,19.326079965370297,50.2514326023643,76.82706481581818,22.160623567082666,57.02952194813762,85.12904584126508
27,-6.184120143320367,-14.992831760589048,-27.93685261172684,-29.415915461531103,-58.09237609841067,-41.05584295724489,-62.48421931238744,0.225355166445489,2.3972747837955133,2.576841254008986,0.9132689572448436,24.124333104929477,40.179694292369035,87.35309119733395,28.276195073061942,50.419426869313625,92.61354642842272,31.985128313797855,60.03057654689517,97.38671878125626
28,-6.027060851500458,-14.5292973897885,-21.843292488842415,-23.14166522784757,-45.890393382416526,-30.440995730041024,-46.09103734367729,0.303399187079532,2.9131728086836266,2.3341131198920153,0.9130255866112436,17.181758300340373,38.60134432649006,72.53562053513488,25.1633084649716,58.739459572163646,90.70021143699621,30.781806294763367,70.88939061147524,97.6067650843902
29,-6.301328047211599,-15.261986205386764,-25.004546050504196,-25.477761286227118,-50.99056751029466,-33.27569684838238,-51.15364880506828,0.14578550590066344,2.3316396094154515,2.938458203495426,0.8848400650163217,26.575293029123586,64.24673756955038,101.76090093459509,24.836443481463558,62.668803161041225,89.01365494781359,27.88665603840853,69.10906828736378,93.59906912072829
30,-6.087036672962687,-14.504267227799401,-21.565981472920296,-23.052131994371234,-45.36137235530008,-30.304266074027936,-49.316008193647654,0.2408585484313628,3.173408069308243,2.63014758834902,0.8893458472310519,16.310206163554838,43.272303217982405,77.06071937446184,20.707953570837493,58.70544240683044,87.18694721877138,25.304367446713123,67.50835361340165,92.71295698919981
31,-6.187821917879154,-14.963090942208305,-21.215070140321206,-23.489089974963726,-45.92063604855033,-31.770115152274496,-46.800016234274196,0.23008195817951874,2.9295802067357273,2.7176965231108423,0.8840141267470418,18.947884147609365,34.57064726675942,78.24420326361665,24.19764742644059,45.98029549708753,89.23068723526166,29.124330394130208,55.49962559775751,95.79365638418345
32,-5.974163473839817,-14.660831816248937,-23.51353133722639,-24.480008058689354,-48.60094280785417,-32.78966601911065,-49.2340743750576,0.25100207321480733,1.9113523229509606,2.503283294048066,0.9211286240127752,14.93858215630918,33.4670323919466,71.81356593312279,20.39335196913564,49.86683567965201,86.94974047027543,26.377719991499895,62.27336129186138,96.1650089456269
33,-6.152749161712057,-14.78861084694327,-24.164560531305643,-25.58107585691997,-50.92513391643127,-33.180580910465345,-50.70076391521578,0.11759046762169077,1.5451339511867002,2.963044576911668,0.9115007755242654,26.480350057984808,40.51286620790519,80.41149606387121,25.269397038596153,40.70596918224808,73.73026207791855,28.481238562931967,47.96447410497563,82.26812188865321
34,-6.258029131852117,-15.056805537749039,-23.89670980607668,-25.6459619899448,-54.089123195831654,-33.89027294662456,-50.41762133525443,0.10379093404729937,5.001763268473153,3.457045149288971,0.8156220725519727,13.624349851444457,56.14027648496233,97.74456610477458,14.749488778650608,53.628845894097886,90.50897924312461,19.139183067620166,61.027134495035725,97.6955497646975
35,-6.230679035405536,-14.778026026657285,-26.737960319581436,-26.069241289938315,-52.90938537693126,-33.496277092970864,-52.74319286162041,0.24200360290700793,2.5176724577045824,2.556630413554769,0.9061545048990558,23.01198422478289,38.97968368624288,86.91126091489002,27.794060484680585,51.34116368489745,95.29086926167933,31.87134191299616,61.43191044368469,100.09168378987094
36,-6.144362932999339,-14.903959657949137,-23.498979015023206,-24.78826167155043,-48.94188346251794,-32.27798323466403,-50.89281352687716,0.21076321235536685,3.728818100749825,2.7739965277786953,0.8838273407530517,24.625573742580944,38.569874833755954,90.36433787768624,28.222649530214987,48.86074321725918,96.6300187685349,32.42635862332591,59.24448564306531,101.8207792791487
37,-6.311751638985971,-15.396448171239026,-23.126251342434113,-23.495990620320615,-49.191981550962446,-32.38270693153764,-46.811370985746244,0.2050048901240328,3.9886591205009436,2.8132907441284156,0.875885969372043,24.526714180251115,36.41646419664875,92.79143332026175,27.753048476172093,46.27489559277966,97.1182574306807,31.83320197494675,57.0321423407179,101.89327636725429
38,-6.0881627147883215,-14.76331196425629,-25.321785151462894,-25.934820433612018,-51.75882524524491,-33.36901145804575,-52.12679414705611,0.22954547323679747,4.310629710829557,2.7967702588089876,0.8611614905275233,14.698727404415777,40.240199450993416,81.20162734259323,19.337822422200365,53.98668856401536,93.00134640017207,24.50097890027931,64.3923180124774,99.94998306116639
39,-6.413366795859973,-15.558562002049946,-23.803769328547364,-26.066116894925457,-51.398315256633104,-34.6993448893028,-51.30161968672373,0.13486404642489722,5.769120370370371,3.1846348921418697,0.8004582730903486,23.84210648148148,60.28828703703704,102.0505787037037,24.68309138240924,62.46784685407587,88.86403269903674,28.60233683362373,69.36914047296553,93.03018446697486
